chunk_id,document_id,manufacturer,product,source_file,section_number,page_start,page_end,chunk_index,chunk_count_for_section,token_estimate,content_types,table_count,image_count,content_chars
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec08__chunk04,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,8,4,5,4,4,539,"image,ocr,table,text",11,10,7231
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec09__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,9,5,6,1,2,708,"image,ocr,table,text",2,2,5833
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec09__chunk02,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,9,5,6,2,2,424,"image,ocr,table,text",2,2,4571
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec10__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,10,6,6,1,1,487,"table,text",1,0,4647
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec11__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,11,6,8,1,5,809,"image,ocr,table,text",4,2,5259
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec11__chunk02,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,11,6,8,2,5,185,"image,ocr,table,text",4,2,1517
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec11__chunk03,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,11,6,8,3,5,850,"image,ocr,table,text",4,2,6138
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec11__chunk04,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,11,6,8,4,5,533,"image,ocr,table,text",4,2,3831
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec11__chunk05,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,11,6,8,5,5,212,"image,ocr,table,text",4,2,2913
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec12__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,12,8,8,1,1,788,"image,ocr,table,text",5,1,9655
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec13__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,13,8,9,1,1,470,"image,ocr,table,text",3,1,3991
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec14__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,14,9,9,1,1,112,"image,ocr,table,text",1,1,1157
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec15__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,15,9,9,1,2,442,"table,text",1,0,2892
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec15__chunk02,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,15,9,9,2,2,924,"table,text",1,0,6752
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec16__chunk01,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,16,9,10,1,4,655,"image,ocr,table,text",4,2,4287
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec16__chunk02,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,16,9,10,2,4,345,"image,ocr,table,text",4,2,2658
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec16__chunk03,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,16,9,10,3,4,735,"image,ocr,table,text",4,2,5975
pintuco__fds-45-viniltex-pro-650-blanco-pintuco__sec16__chunk04,pintuco__fds-45-viniltex-pro-650-blanco-pintuco,Pintuco,VINILTEX PRO 650 BLANCO,FDS 45 - VINILTEX PRO 650 BLANCO - PINTUCO .pdf,16,9,10,4,4,365,"image,ocr,table,text",4,2,3280
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec01__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,1,1,1,1,1,378,"image,ocr,table,text",1,2,3735
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec02__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,2,1,1,1,1,293,"table,text",1,0,2295
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec03__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,3,1,1,1,1,473,"image,ocr,table,text",4,1,4555
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec04__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,4,1,2,1,2,480,"image,ocr,table,text",2,2,3489
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec04__chunk02,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,4,1,2,2,2,568,"image,ocr,table,text",2,2,4859
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec05__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,5,2,2,1,1,590,"table,text",1,0,4842
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec06__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,6,2,3,1,1,537,"image,ocr,table,text",1,1,4299
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec07__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,7,3,3,1,1,827,"table,text",2,0,6754
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec08__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,8,3,4,1,4,641,"image,ocr,table,text",10,9,4296
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec08__chunk02,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,8,3,4,2,4,701,"image,ocr,table,text",10,9,6078
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec08__chunk03,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,8,3,4,3,4,817,"image,ocr,table,text",10,9,7452
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec08__chunk04,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,8,3,4,4,4,634,"image,ocr,table,text",10,9,7895
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec09__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,9,4,5,1,2,481,"image,ocr,table,text",3,2,3647
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec09__chunk02,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,9,4,5,2,2,552,"image,ocr,table,text",3,2,5991
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec10__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,10,5,6,1,1,754,"image,ocr,table,text",4,3,7767
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec11__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,11,6,7,1,4,827,"image,ocr,table,text",2,1,5441
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec11__chunk02,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,11,6,7,2,4,850,"image,ocr,table,text",2,1,6183
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec11__chunk03,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,11,6,7,3,4,276,"image,ocr,table,text",2,1,2007
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec11__chunk04,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,11,6,7,4,4,499,"image,ocr,table,text",2,1,4385
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec12__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,12,7,7,1,1,174,"table,text",1,0,1761
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec13__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,13,7,7,1,1,352,"table,text",2,0,2786
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec14__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,14,7,8,1,1,214,"image,ocr,table,text",3,1,2086
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec15__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,15,8,8,1,3,440,"image,ocr,table,text",1,1,2877
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec15__chunk02,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,15,8,8,2,3,922,"image,ocr,table,text",1,1,6722
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec15__chunk03,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,15,8,8,3,3,141,"image,ocr,table,text",1,1,1315
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec16__chunk01,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,16,8,9,1,2,827,"image,ocr,table,text",4,2,6071
pintuco__fds-46-esgrafiado-blanco-30401-pintuco__sec16__chunk02,pintuco__fds-46-esgrafiado-blanco-30401-pintuco,Pintuco,ESGRAFIADO BLANCO 30401,FDS 46 - ESGRAFIADO BLANCO 30401 - PINTUCO .pdf,16,8,9,2,2,705,"image,ocr,table,text",4,2,6336
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec01__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,1,1,1,1,1,390,"image,ocr,table,text",1,2,4001
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec02__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,2,1,2,1,3,385,"image,ocr,table,text",2,4,2479
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec02__chunk02,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,2,1,2,2,3,839,"image,ocr,table,text",2,4,7374
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec02__chunk03,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,2,1,2,3,3,180,"image,ocr,table,text",2,4,2852
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec03__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,3,2,2,1,1,598,"image,ocr,table,text",4,2,6455
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec04__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,4,2,2,1,2,360,"table,text",1,0,2237
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec04__chunk02,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,4,2,2,2,2,760,"table,text",1,0,5442
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec05__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,5,2,3,1,1,762,"image,ocr,table,text",3,2,7003
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec06__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,6,3,3,1,1,726,"table,text",2,0,5506
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec07__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,7,3,4,1,2,565,"image,ocr,table,text",4,1,4298
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec07__chunk02,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,7,3,4,2,2,755,"image,ocr,table,text",4,1,7062
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec08__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,8,4,6,1,5,825,"image,ocr,table,text",14,12,5574
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec08__chunk02,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,8,4,6,2,5,465,"image,ocr,table,text",14,12,5763
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec08__chunk03,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,8,4,6,3,5,941,"image,ocr,table,text",14,12,8810
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec08__chunk04,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,8,4,6,4,5,844,"image,ocr,table,text",14,12,9568
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec08__chunk05,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,8,4,6,5,5,458,"image,ocr,table,text",14,12,7457
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec09__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,9,6,7,1,2,708,"image,ocr,table,text",3,2,5890
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec09__chunk02,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,9,6,7,2,2,374,"image,ocr,table,text",3,2,4560
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec10__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,10,7,7,1,1,501,"table,text",1,0,4782
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec11__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,11,7,9,1,5,808,"image,ocr,table,text",5,3,5414
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec11__chunk02,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,11,7,9,2,5,411,"image,ocr,table,text",5,3,3167
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec11__chunk03,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,11,7,9,3,5,850,"image,ocr,table,text",5,3,6612
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec11__chunk04,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,11,7,9,4,5,479,"image,ocr,table,text",5,3,3707
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec11__chunk05,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,11,7,9,5,5,319,"image,ocr,table,text",5,3,4790
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec12__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,12,9,11,1,2,829,"image,ocr,table,text",10,4,8211
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec12__chunk02,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,12,9,11,2,2,829,"image,ocr,table,text",10,4,14065
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec13__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,13,11,11,1,1,320,"table,text",1,0,2497
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec14__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,14,11,12,1,1,844,"image,ocr,table,text",3,4,10011
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec15__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,15,12,13,1,2,699,"image,ocr,table,text",3,2,5098
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec15__chunk02,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,15,12,13,2,2,846,"image,ocr,table,text",3,2,7141
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec16__chunk01,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,16,13,14,1,3,666,"image,ocr,table,text",4,2,4335
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec16__chunk02,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,16,13,14,2,3,806,"image,ocr,table,text",4,2,5906
pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco__sec16__chunk03,pintuco__fds-50-pintura-epoxica-base-solvente-blanco-13580-pintuco,Pintuco,PINTURA EPOXICA BASE SOLVENTE BLANCO 13580,FDS 50 - PINTURA EPOXICA BASE SOLVENTE BLANCO 13580 - PINTUCO .pdf,16,13,14,3,3,571,"image,ocr,table,text",4,2,5844
pintuco__fds-57-acrolatex-50-3508-pintuco__sec01__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,1,1,1,1,1,365,"image,ocr,table,text",1,2,3542
pintuco__fds-57-acrolatex-50-3508-pintuco__sec02__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,2,1,1,1,1,685,"image,ocr,table,text",1,2,5829
